genre,id,title,rating,production_countries,budget,revenue,imdb_ids,Plot
Thriller,2649,The Game,7.566,['US'],50000000,109423648,tt0119174,"After a wealthy San Francisco banker is given an opportunity to participate in a mysterious game, his life is turned upside down as he begins to question if it might really be a concealed conspiracy to destroy him."
Thriller,24653,The Consequences of Love,7.6,['IT'],0,0,tt0398883,An introverted man's life changes completely when he finds himself attracted to a young barmaid.
Thriller,948,Halloween,7.6,['US'],325000,70260597,tt0077651,"Fifteen years after murdering his sister on Halloween night 1963, Michael Myers escapes from a mental hospital and returns to the small town of Haddonfield, Illinois, to kill again."
Thriller,782,Gattaca,7.557,['US'],36000000,12532777,tt0119177,"Vincent, an ""In-Valid"", assumes the identity of a member of the genetic elite to pursue his goal of traveling into space with the Gattaca Aerospace Corporation. However, a week before his mission, a murder marks Vincent as a suspect."
Thriller,638,Lost Highway,7.557,"['FR', 'US']",15000000,3836866,tt0116922,"Anonymous videotapes presage a musician's murder conviction, and a gangster's girlfriend leads a mechanic astray."
Thriller,36557,Casino Royale,7.6,"['GB', 'US']",150000000,599045960,tt0381061,"After earning a licence to kill, secret agent James Bond sets out on his first mission as 007. Bond must defeat a private banker funding terrorists in a high-stakes game of poker at Casino Royale, in Montenegro."
Thriller,429450,Pandora,7.552,['KR'],13938145,30169000,tt6302160,The explosion of a nuclear power plant caused by an earthquake leads to a disaster which no one other than its workers can stop from spreading further.
Thriller,915935,Anatomy of a Fall,7.55,['FR'],6700000,35634133,tt17009710,A woman is suspected of murder after her husband's death; their half-blind son faces a moral dilemma as the main witness.
Thriller,838209,Exhuma,7.549,['KR'],0,97974828,tt27802490,The process of excavating an ominous grave unleashes dreadful consequences buried underneath.
Thriller,484468,The Wolf's Call,7.549,['FR'],22400000,12652790,tt7458762,"In the near future, a French submarine finds itself in a crisis situation."
Thriller,416144,Hotel Mumbai,7.5,"['AU', 'IN', 'SG', 'US', 'ID']",25000000,16900000,tt5461944,The true story of the Taj Hotel terrorist attack in Mumbai. Hotel staff risk their lives to keep everyone safe as people make unthinkable sacrifices to protect themselves and their families.
Thriller,71859,We Need to Talk About Kevin,7.546,"['GB', 'US']",7000000,10800000,tt1242460,"Kevin's mother struggles to love her strange child despite the increasingly dangerous things he says and does as he grows up. But Kevin is just getting started, and his final act will be beyond anything anyone imagined."
Thriller,552178,Dark Waters,7.5,['US'],20000000,13601384,tt9071322,A corporate defense attorney takes on an environmental lawsuit against a chemical company that exposes a lengthy history of pollution.
Thriller,111083,The Body,7.5,['ES'],0,0,tt1937149,A detective searches for the body of a femme fatale which has gone missing from a morgue.
Thriller,1372,Blood Diamond,7.5,"['DE', 'US']",100000000,171700000,tt0450259,"A fisherman, a smuggler, and a syndicate of businessmen match wits over the possession of a priceless diamond."
Thriller,109424,Captain Phillips,7.5,['US'],55000000,218791811,tt1535109,"The true story of Captain Richard Phillips and the 2009 hijacking by Somali pirates of the U.S.-flagged MV Maersk Alabama, the first American cargo ship to be hijacked in two hundred years."
Thriller,138843,The Conjuring,7.539,['US'],13000000,320415166,tt1457767,Paranormal investigators Ed and Lorraine Warren work to help a family terrorized by a dark presence in their farmhouse.
Thriller,204553,Cold Eyes,7.538,"['HK', 'KR']",0,37795598,tt2969656,A high-tech police surveillance team attempts to take down a gang of ruthless bank robbers.
Thriller,4550,Lady Vengeance,7.5,['KR'],0,23803308,tt0451094,"After being wrongfully imprisoned for thirteen years and having her child taken away from her, a woman seeks revenge through increasingly brutal means."
Thriller,575604,The Call,7.537,['KR'],0,0,tt10530176,"Two people live in different times. Seo-Yeon lives in the present and Young-Sook lives in the past. One phone call connects the two, and their lives are changed irrevocably."
Thriller,848685,The Beasts,7.5,"['FR', 'ES']",3900000,10238603,tt15006566,An expatriate French couple operate an organic farm in the Spanish countryside but clash with villagers.
Thriller,9366,Donnie Brasco,7.537,['US'],35000000,124909762,tt0119008,An FBI undercover agent infiltrates the mob and finds himself identifying more with the Mafia life--at the expense of his regular one.
Thriller,483184,Dogman,7.535,"['IT', 'FR']",0,5080147,tt6768578,"A timid dog groomer living in a poor suburb sells cocaine on the side and stays out of trouble, while trying to deal with his unstable, violent acquaintance who is a menace to the whole neighborhood."
Thriller,9056,Police Story,7.5,['HK'],500000,18724000,tt0089374,A virtuous Hong Kong Police Officer must clear his good name when the drug lord he is after frames him for the murder of a dirty cop.
Thriller,36095,Cure,7.5,['JP'],20000,99000,tt0123948,A frustrated detective deals with the case of several gruesome murders committed by people who have no recollection of what they've done.
Thriller,9495,The Crow,7.5,['US'],23000000,93722164,tt0109506,"The night before his wedding, musician Eric Draven and his fiancée are brutally murdered by members of a violent gang. On the anniversary of their death, Eric rises from the grave and assumes the mantle of the Crow, a supernatural..."
Thriller,982,The Manchurian Candidate,7.5,['US'],2200000,7700000,tt0056218,An American POW in the Korean War is brainwashed as an unwitting assassin for an international Communist conspiracy.
Thriller,200085,The Flu,7.5,['KR'],0,19775853,tt2351310,"Chaos ensues when a lethal, airborne virus infects the population of a South Korean city less than 20 kilometers from Seoul."
Thriller,4909,The Day of the Jackal,7.53,"['FR', 'GB']",0,16056255,tt0069947,"In the aftermath of France allowing Algeria's independence, a group of resentful military veterans hire a professional assassin codenamed ""Jackal"" to kill President Charles de Gaulle."
Thriller,106,Predator,7.53,['US'],15000000,98267558,tt0093773,A team of commandos on a mission in a Central American jungle find themselves hunted by an extraterrestrial warrior.
Thriller,15472,The Girl with the Dragon Tattoo,7.528,"['DK', 'DE', 'NO', 'SE']",13000000,109421911,tt1132620,"Influential industrialist Vanger's niece Harriet disappeared under mysterious circumstances 40 years ago. As a last attempt at solving the case, he hires investigative journalist Mikael Blomkvist."
Thriller,626872,Emergency Declaration,7.527,['KR'],18052672,19200000,tt11535228,"After a terror incident occurs mid-flight, a passenger jet declares an emergency."
Thriller,4553,The Machinist,7.525,['ES'],5000000,8203235,tt0361862,An industrial worker who hasn't slept in a year begins to doubt his own sanity.
Thriller,1949,Zodiac,7.525,['US'],65000000,84785914,tt0443706,"Between 1968 and 1983, a San Francisco cartoonist becomes an amateur detective obsessed with tracking down the Zodiac Killer, an unidentified individual who terrorizes Northern California with a killing spree."
Thriller,30368,Stray Dog,7.524,['JP'],0,47005,tt0041699,"During a sweltering summer, a rookie homicide detective tries to track down his stolen Colt pistol."
Thriller,3482,The Train,7.5,"['FR', 'IT', 'US']",5800000,6800000,tt0059825,"In 1944, a German colonel loads a train with French art treasures to send to Germany. The Resistance must stop it without damaging the cargo."
Thriller,571,The Birds,7.519,['US'],2500000,11500000,tt0056869,A wealthy San Francisco socialite pursues a potential boyfriend to a small Northern California town that slowly takes a turn for the bizarre when birds of all kinds suddenly begin to attack people.
